participant,accuracy,f1_macro,precision_macro,recall_macro,auc_ovr,n_test,model
115,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11,TorchTransformer
117,0.9166666666666666,0.6190476190476191,0.6666666666666666,0.5833333333333334,,12,TorchTransformer
118,1.0,1.0,1.0,1.0,,12,TorchTransformer
120,0.5897435897435898,0.19827586206896552,0.16428571428571428,0.25,,39,TorchTransformer
121,0.7727272727272727,0.6129032258064516,0.5740740740740741,0.6666666666666666,,22,TorchTransformer
122,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,,20,TorchTransformer
123,1.0,1.0,1.0,1.0,,12,TorchTransformer
126,0.7142857142857143,0.2777777777777778,0.3333333333333333,0.2380952380952381,,7,TorchTransformer
127,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,,12,TorchTransformer
128,0.9090909090909091,0.6296296296296297,0.6666666666666666,0.6,,11,TorchTransformer
13,0.16666666666666666,0.14285714285714285,0.5,0.08333333333333333,,6,TorchTransformer
130,0.29411764705882354,0.5192307692307693,0.75,0.51,,34,TorchTransformer
131,1.0,1.0,1.0,1.0,,23,TorchTransformer
133,0.64,0.6253968253968253,0.6799999999999999,0.6599999999999999,1.0,25,TorchTransformer
135,0.0,0.0,0.0,0.0,,7,TorchTransformer
136,0.9090909090909091,0.6363636363636364,0.6666666666666666,0.6111111111111112,,11,TorchTransformer
138,0.3,0.26153846153846155,0.25,0.27999999999999997,,20,TorchTransformer
139,0.45454545454545453,0.20833333333333334,0.25,0.17857142857142858,,11,TorchTransformer
141,0.5,0.2222222222222222,0.3333333333333333,0.16666666666666666,,6,TorchTransformer
142,0.09090909090909091,0.07142857142857142,0.25,0.041666666666666664,,11,TorchTransformer
144,0.6875,0.4542857142857143,0.39579831932773113,0.5333333333333333,0.8883699633699633,32,TorchTransformer
147,0.8181818181818182,0.7545454545454545,0.9199999999999999,0.75,,33,TorchTransformer
148,0.7647058823529411,0.59375,0.6944444444444444,0.5833333333333333,,17,TorchTransformer
150,0.9411764705882353,0.7222222222222222,0.75,0.7,,17,TorchTransformer
155,1.0,1.0,1.0,1.0,,15,TorchTransformer
161,1.0,1.0,1.0,1.0,,6,TorchTransformer
164,0.8181818181818182,0.5555555555555555,0.6666666666666666,0.5,,11,TorchTransformer
167,0.16666666666666666,0.1111111111111111,0.08333333333333333,0.16666666666666666,,6,TorchTransformer
168,0.0,0.0,0.0,0.0,,6,TorchTransformer
170,1.0,1.0,1.0,1.0,,11,TorchTransformer
171,0.5833333333333334,0.3684210526315789,0.2916666666666667,0.5,,12,TorchTransformer
174,0.7916666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,24,TorchTransformer
181,1.0,1.0,1.0,1.0,,12,TorchTransformer
19,0.6923076923076923,0.3333333333333333,0.3333333333333333,0.3333333333333333,,13,TorchTransformer
193,1.0,1.0,1.0,1.0,,6,TorchTransformer
25,1.0,1.0,1.0,1.0,,10,TorchTransformer
29,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,12,TorchTransformer
31,0.9130434782608695,0.6481481481481481,0.6666666666666666,0.6315789473684211,,23,TorchTransformer
35,1.0,1.0,1.0,1.0,,10,TorchTransformer
40,0.7272727272727273,0.5238095238095238,0.6666666666666666,0.4666666666666666,,11,TorchTransformer
41,0.8125,0.6666666666666666,0.75,0.625,,16,TorchTransformer
44,0.9,0.6190476190476191,0.6666666666666666,0.5833333333333334,,10,TorchTransformer
47,0.5833333333333334,0.25,0.25,0.25,,12,TorchTransformer
48,0.7333333333333333,0.625,0.75,0.5833333333333333,,15,TorchTransformer
49,0.7857142857142857,0.39285714285714285,0.5,0.35,,14,TorchTransformer
52,0.0,0.0,0.0,0.0,,11,TorchTransformer
53,0.6363636363636364,0.5416666666666666,0.8,0.6,,11,TorchTransformer
55,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11,TorchTransformer
56,0.48148148148148145,0.21666666666666667,0.16049382716049382,0.3333333333333333,,27,TorchTransformer
58,0.43478260869565216,0.34545454545454546,0.3142857142857143,0.4,0.638421052631579,23,TorchTransformer
61,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,,14,TorchTransformer
63,0.9166666666666666,0.6410256410256411,0.6666666666666666,0.6190476190476191,,12,TorchTransformer
65,1.0,1.0,1.0,1.0,,16,TorchTransformer
67,1.0,1.0,1.0,1.0,,21,TorchTransformer
70,0.65,0.3939393939393939,0.325,0.5,,20,TorchTransformer
72,0.8125,0.6444444444444444,0.9,0.625,,16,TorchTransformer
73,0.17391304347826086,0.25,0.25,0.25,,23,TorchTransformer
76,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11,TorchTransformer
77,1.0,1.0,1.0,1.0,,12,TorchTransformer
79,0.75,0.42857142857142855,0.5,0.375,,12,TorchTransformer
82,1.0,1.0,1.0,1.0,,8,TorchTransformer
83,1.0,1.0,1.0,1.0,,8,TorchTransformer
84,0.6363636363636364,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11,TorchTransformer
86,0.0,0.0,0.0,0.0,,8,TorchTransformer
