PP,block,minute,HR,RMSSD,SCL,HR_ch2,HR_beats,n_beats,source_file
16,1,42,84.47428641384701,57.194946026662514,122.43162892013788,84.22422168608755,84.47428641384701,84,pp16_15-10-2012_c1.S00
16,1,43,86.49216821675599,52.277565399995936,127.02955169479053,85.119919553337,86.49216821675599,84,pp16_15-10-2012_c1.S00
16,1,44,83.34893691852918,66.50271421644148,119.28340737173954,82.77217370793224,83.34893691852918,83,pp16_15-10-2012_c1.S00
16,1,45,82.18108558878411,68.17407835032103,116.84346660524606,82.27418030742555,82.18108558878411,82,pp16_15-10-2012_c1.S00
16,1,46,89.6219878506377,47.77793149898748,119.35252387821674,87.97687593294928,89.6219878506377,88,pp16_15-10-2012_c1.S00
16,1,47,79.34173275276899,75.21007313830353,125.56469680964946,80.04021559152753,79.34173275276899,79,pp16_15-10-2012_c1.S00
16,1,48,82.73676032629807,69.97009399324824,116.2827359765768,82.21517051545283,82.73676032629807,82,pp16_15-10-2012_c1.S00
16,1,49,81.95502351432236,65.23174254174812,107.64219334622224,82.05834259664019,81.95502351432236,82,pp16_15-10-2012_c1.S00
16,1,50,88.20287300447941,46.255534178672306,116.64387958000104,87.27382047045975,88.20287300447941,87,pp16_15-10-2012_c1.S00
16,1,51,84.91557598161654,61.252590027843176,123.09177100261053,83.43428508558621,84.91557598161654,85,pp16_15-10-2012_c1.S00
16,1,52,81.95035198221564,72.69387040304152,126.10337724139293,84.0984110823522,81.95035198221564,82,pp16_15-10-2012_c1.S00
16,1,53,82.3309687523555,70.20474747122663,121.04381783306599,82.37282021368543,82.3309687523555,82,pp16_15-10-2012_c1.S00
16,1,54,84.9174365316069,62.35280824407872,126.01575356076161,83.85120386853814,84.9174365316069,83,pp16_15-10-2012_c1.S00
16,1,55,82.44752137050043,67.35226471941449,132.18495554029943,81.81285114338,82.44752137050043,82,pp16_15-10-2012_c1.S00
16,1,56,84.5936030870404,55.54846824367662,132.91890487571558,83.12992242941012,84.5936030870404,83,pp16_15-10-2012_c1.S00
16,1,57,88.46570613699085,45.8525412108461,134.19416919449966,87.08017459313075,88.46570613699085,87,pp16_15-10-2012_c1.S00
16,1,58,81.98139245827926,69.65896269228782,135.99243981738886,81.46389178770283,81.98139245827926,81,pp16_15-10-2012_c1.S00
16,1,59,80.9692856378028,66.96133598467017,127.86338185419639,80.72429173731555,80.9692856378028,81,pp16_15-10-2012_c1.S00
16,2,1,91.25602851750891,65.69640584726626,93.44772209382306,104.37093045388659,91.25602851750891,94,pp16_15-10-2012_c2.S00
16,2,2,85.82485427516987,50.337273795048496,97.76363967955112,85.57297041254739,85.82485427516987,85,pp16_15-10-2012_c2.S00
16,2,3,83.35085636764457,61.3195018185125,108.48386071970066,82.69945075797538,83.35085636764457,82,pp16_15-10-2012_c2.S00
16,2,4,92.9882845344644,41.96325680593153,117.56349292000135,90.52223029943804,92.9882845344644,91,pp16_15-10-2012_c2.S00
16,2,5,89.66549499443826,42.52281800892593,118.92889324724675,89.53147980806729,89.66549499443826,88,pp16_15-10-2012_c2.S00
16,2,6,87.07750627529327,52.229590643147624,110.43672861506542,86.52706579162428,87.07750627529327,87,pp16_15-10-2012_c2.S00
16,2,7,81.71009584267969,65.8433401998591,122.79921255807082,81.43082419565569,81.71009584267969,81,pp16_15-10-2012_c2.S00
16,2,8,76.60911562024621,74.7311136674935,132.99124727298815,77.28310989967237,76.60911562024621,76,pp16_15-10-2012_c2.S00
16,2,9,80.84210526315789,63.003036721691075,107.04767860074838,80.09631182011216,80.84210526315789,81,pp16_15-10-2012_c2.S00
16,2,10,81.31327784988929,72.56177457943983,92.77951186199984,81.29267083530625,81.31327784988929,81,pp16_15-10-2012_c2.S00
16,2,11,83.41155343226129,63.200521584463026,99.88520285735528,82.94700814889123,83.41155343226129,83,pp16_15-10-2012_c2.S00
16,2,12,83.59996112352998,63.85668403120061,108.34058203945557,83.16793324382355,83.59996112352998,82,pp16_15-10-2012_c2.S00
16,2,13,80.89464311335803,82.45804636843981,111.95339244753123,81.2892069241032,80.89464311335803,81,pp16_15-10-2012_c2.S00
16,2,14,80.36957925587403,78.58082744937545,115.20181580086549,79.9221531284973,80.36957925587403,80,pp16_15-10-2012_c2.S00
16,2,15,83.26785610987612,61.02674035342461,116.97473939756553,84.24010160025209,83.26785610987612,83,pp16_15-10-2012_c2.S00
16,2,16,79.71292730393083,67.06965102049607,126.23047410945098,79.01137382400533,79.71292730393083,80,pp16_15-10-2012_c2.S00
16,2,17,84.0296039818221,62.374796538170344,130.24029709349077,84.53169694139312,84.0296039818221,83,pp16_15-10-2012_c2.S00
16,2,18,82.64715895408989,67.25438359661632,134.64117442766826,82.47265206351877,82.64715895408989,83,pp16_15-10-2012_c2.S00
16,2,19,86.66369710467707,57.73398076165014,137.898655829827,85.35226703391722,86.66369710467707,84,pp16_15-10-2012_c2.S00
16,2,20,80.47019531441856,69.84837578380504,136.68387187123298,80.3400573372841,80.47019531441856,81,pp16_15-10-2012_c2.S00
16,2,21,76.48259722153064,79.96442313028547,138.38943951924642,77.05138270364453,76.48259722153064,76,pp16_15-10-2012_c2.S00
16,2,22,80.07167874888002,64.81790567168827,146.77167594532173,80.23924103807659,80.07167874888002,81,pp16_15-10-2012_c2.S00
16,2,23,77.12409880335952,80.74532295909702,142.03679333925248,77.64557582642882,77.12409880335952,77,pp16_15-10-2012_c2.S00
16,2,24,79.30502127225945,79.89272077151578,149.33939236899218,80.38527633659541,79.30502127225945,80,pp16_15-10-2012_c2.S00
16,2,25,73.65066679986015,83.69062062443518,144.79729789197444,74.51588713272164,73.65066679986015,73,pp16_15-10-2012_c2.S00
16,2,26,73.77388129055605,87.2776840288239,138.11100658575694,73.67423205108692,73.77388129055605,74,pp16_15-10-2012_c2.S00
16,2,27,77.34556244942002,81.7274045013135,133.88848064343134,77.41056375286232,77.34556244942002,78,pp16_15-10-2012_c2.S00
16,2,28,81.4438105133051,77.65888532954794,131.01093958616258,80.57731330059468,81.4438105133051,80,pp16_15-10-2012_c2.S00
16,2,29,77.11746690542734,79.70539371228645,128.82796388914187,77.56055373797814,77.11746690542734,77,pp16_15-10-2012_c2.S00
16,2,30,78.07456731135791,77.23850730836187,132.95362585733335,78.53530933962514,78.07456731135791,77,pp16_15-10-2012_c2.S00
16,2,31,85.72225839456794,65.92266077520358,121.42178287754456,83.99269834781687,85.72225839456794,84,pp16_15-10-2012_c2.S00
16,2,32,72.13652599550205,94.94972964045785,134.50943400015433,71.69219581590345,72.13652599550205,72,pp16_15-10-2012_c2.S00
16,2,33,81.45165299527716,80.41657979616961,141.0977458635966,81.29263607362905,81.45165299527716,81,pp16_15-10-2012_c2.S00
16,2,34,77.26219347884668,86.59958300422306,132.35618997514248,78.49515910471479,77.26219347884668,78,pp16_15-10-2012_c2.S00
16,2,35,82.83769162907602,71.63701255285045,137.67851508359115,82.89432496589919,82.83769162907602,82,pp16_15-10-2012_c2.S00
16,2,36,78.94700426667545,75.77681503567001,139.51802771290144,79.56784900004665,78.94700426667545,79,pp16_15-10-2012_c2.S00
16,2,37,84.09966962678811,63.14304471589125,138.81218757480383,83.49359772447497,84.09966962678811,84,pp16_15-10-2012_c2.S00
16,2,38,75.86996073136798,72.50220040344496,146.62010426918667,76.7881653704991,75.86996073136798,76,pp16_15-10-2012_c2.S00
16,2,39,75.41151103002157,85.21724260278997,139.64194638381403,75.0076362144202,75.41151103002157,75,pp16_15-10-2012_c2.S00
16,2,40,79.28871309696396,68.89008755541482,141.52513730426628,79.3097199856614,79.28871309696396,79,pp16_15-10-2012_c2.S00
16,2,41,83.46719681908549,67.40122209349295,134.45384426663318,82.97123355530202,83.46719681908549,83,pp16_15-10-2012_c2.S00
16,2,42,79.38179231165518,76.22669060919232,136.61179893761874,80.78902465396871,79.38179231165518,80,pp16_15-10-2012_c2.S00
16,2,43,87.30221717771212,58.4507079223077,143.25732237597308,85.86201165573051,87.30221717771212,86,pp16_15-10-2012_c2.S00
16,2,44,77.02486700482494,80.90812945549604,146.70214707454045,77.64642634956788,77.02486700482494,77,pp16_15-10-2012_c2.S00
16,2,45,88.05896805896806,57.254873748215516,142.03409480849902,85.59438555426895,88.05896805896806,86,pp16_15-10-2012_c2.S00
16,2,46,89.38154206436505,52.205824746364826,147.12865973015627,89.15085967456301,89.38154206436505,88,pp16_15-10-2012_c2.S00
16,2,47,84.4528735232196,65.07790060095942,148.19126081665357,83.68548767367999,84.4528735232196,84,pp16_15-10-2012_c2.S00
16,2,48,78.47329004005873,83.99025792560272,149.05740863978863,78.96323343130449,78.47329004005873,78,pp16_15-10-2012_c2.S00
16,2,49,83.9589044520177,67.26281946496864,142.96836520135403,83.70225496167937,83.9589044520177,84,pp16_15-10-2012_c2.S00
16,2,50,87.77525153534562,52.01094506578209,150.01373625894388,87.50494351368397,87.77525153534562,87,pp16_15-10-2012_c2.S00
16,2,51,83.12549967054689,58.898907472364726,144.22782071878513,84.47691123237213,83.12549967054689,84,pp16_15-10-2012_c2.S00
16,2,52,81.02200609906866,67.80531888330603,148.8805140266816,80.76379603197178,81.02200609906866,81,pp16_15-10-2012_c2.S00
16,2,53,81.0972441977544,64.5295597794432,158.24661814570428,81.3625374858578,81.0972441977544,81,pp16_15-10-2012_c2.S00
16,2,54,79.91833240030296,64.76588861485489,161.19014787475268,79.6958015092959,79.91833240030296,80,pp16_15-10-2012_c2.S00
16,2,55,88.84805797989078,48.704707073212276,149.05660858154297,89.21025266249974,88.84805797989078,88,pp16_15-10-2012_c2.S00
16,3,1,84.14659508813459,65.55000743269423,147.51437813304364,83.4863664470613,84.14659508813459,83,pp16_15-10-2012_c3.S00
16,3,2,80.1142187487105,56.993540230932204,137.2851128662626,80.18299302297333,80.1142187487105,80,pp16_15-10-2012_c3.S00
16,3,3,84.8987111918154,64.81880301406822,157.32498246332008,84.34579565736155,84.8987111918154,83,pp16_15-10-2012_c3.S00
16,3,4,91.29173620457604,42.89847762820827,169.195985224843,91.53525793664157,91.29173620457604,89,pp16_15-10-2012_c3.S00
16,3,5,89.83769556952771,45.04867067774731,123.5744648049275,89.75021765641868,89.83769556952771,88,pp16_15-10-2012_c3.S00
16,3,6,78.17181381053884,81.7072692158562,136.21641923685868,78.99855108677099,78.17181381053884,78,pp16_15-10-2012_c3.S00
16,3,7,77.35567157414091,75.62968055771846,155.57197254002094,76.96935035487016,77.35567157414091,77,pp16_15-10-2012_c3.S00
16,3,8,81.0594191665155,56.91312247988131,167.20432426929474,81.06868032794446,81.0594191665155,81,pp16_15-10-2012_c3.S00
16,3,9,83.68569272395959,56.962014562974275,178.54116804997128,83.02506698270639,83.68569272395959,82,pp16_15-10-2012_c3.S00
16,3,10,80.90443641656054,73.65241021802667,183.10333719750244,79.79223043893775,80.90443641656054,80,pp16_15-10-2012_c3.S00
16,3,11,84.84775881002295,63.49314174316195,180.2048544506232,85.14373782854527,84.84775881002295,85,pp16_15-10-2012_c3.S00
16,3,12,78.55994686150781,76.86096347281602,171.10341233114403,78.27349188309162,78.55994686150781,78,pp16_15-10-2012_c3.S00
16,3,13,78.93530109368824,71.95739245446798,165.3857851078113,79.96033805372814,78.93530109368824,79,pp16_15-10-2012_c3.S00
16,3,14,74.37208261132713,84.5471631151752,179.38156182368596,73.23576946910471,74.37208261132713,74,pp16_15-10-2012_c3.S00
16,3,15,77.55477414119557,70.07686550067474,167.18217344482738,77.95409212758143,77.55477414119557,78,pp16_15-10-2012_c3.S00
16,3,16,80.6556867351257,73.56843571036063,155.24525786141555,81.12132933276395,80.6556867351257,80,pp16_15-10-2012_c3.S00
16,3,17,78.45767307644469,82.80704181037272,159.3082342038552,79.08843145823727,78.45767307644469,78,pp16_15-10-2012_c3.S00
16,3,18,76.1524536425461,88.24458528356564,144.5729032203555,76.82663456735511,76.1524536425461,77,pp16_15-10-2012_c3.S00
16,3,19,78.7161504479996,78.5255803391622,148.38416193326313,79.25180367585271,78.7161504479996,78,pp16_15-10-2012_c3.S00
16,3,20,74.92991636108937,84.15038055728074,157.89782198270163,75.29029776373257,74.92991636108937,75,pp16_15-10-2012_c3.S00
16,3,21,79.84274117269685,83.33077182256419,159.79139783680438,80.02709983699023,79.84274117269685,80,pp16_15-10-2012_c3.S00
16,3,22,74.5411024035151,92.82723141307876,164.77892957031727,75.23736756878594,74.5411024035151,75,pp16_15-10-2012_c3.S00
16,3,23,77.60154224556273,79.20477769614553,164.87031190594038,77.57129465459535,77.60154224556273,77,pp16_15-10-2012_c3.S00
16,3,24,81.04605339093443,72.71921926860594,166.91949118375777,80.58121567486475,81.04605339093443,81,pp16_15-10-2012_c3.S00
16,3,25,77.61903199343725,60.07499291378813,162.35081220169863,78.20435545158882,77.61903199343725,78,pp16_15-10-2012_c3.S00
16,3,26,78.14727939476032,82.685609369683,171.19790768921376,78.8422850402072,78.14727939476032,78,pp16_15-10-2012_c3.S00
16,3,27,81.0587507730365,75.63255523731938,181.5946784933408,80.29178252077351,81.0587507730365,81,pp16_15-10-2012_c3.S00
16,3,28,86.10988369263711,70.52172840920775,179.78738779524963,84.31146503333002,86.10988369263711,83,pp16_15-10-2012_c3.S00
16,3,29,77.48628892410578,87.0641114651056,176.76943442920845,77.95327819865197,77.48628892410578,77,pp16_15-10-2012_c3.S00
16,3,30,83.8268725512791,62.77611241561016,174.87904363771278,83.37348024578144,83.8268725512791,83,pp16_15-10-2012_c3.S00
16,3,31,80.9652843553103,79.48549846552659,179.37310977975528,81.19781784111014,80.9652843553103,81,pp16_15-10-2012_c3.S00
16,3,32,74.22561666845951,98.03164069512972,171.04706022540728,75.48612036934743,74.22561666845951,74,pp16_15-10-2012_c3.S00
16,3,33,76.95803882973964,91.7747119966992,167.7271604994933,77.51770249071221,76.95803882973964,74,pp16_15-10-2012_c3.S00
16,3,34,78.58194638025743,83.9719679645081,164.4913390606642,79.45481167988231,78.58194638025743,79,pp16_15-10-2012_c3.S00
16,3,35,78.01904761904763,82.4448334444558,172.23482035895188,76.9432923929145,78.01904761904763,78,pp16_15-10-2012_c3.S00
17,1,1,74.41688776098744,28.571957427285408,232.3270584364732,77.97757238335907,74.41688776098744,76,pp17_17-10-2012_c1.S00
17,1,2,70.16054275542419,23.11415171253975,240.32919936279455,70.05399444326758,70.16054275542419,70,pp17_17-10-2012_c1.S00
17,1,3,74.55054096868786,16.69072666637461,226.2106564919154,75.2693088406697,74.55054096868786,75,pp17_17-10-2012_c1.S00
17,1,4,73.08359335942214,19.00629392844953,231.6460046996673,73.24465890911718,73.08359335942214,74,pp17_17-10-2012_c1.S00
17,1,5,86.61513781537116,223.23707349519287,226.26277223924797,84.1609174101303,86.61513781537116,72,pp17_17-10-2012_c1.S00
17,1,6,67.8391387609337,514.8724729310665,276.0434777398904,80.66470733676105,67.8391387609337,66,pp17_17-10-2012_c1.S00
17,1,7,77.53797104016296,219.57684941730852,268.1818961222967,79.77292257423203,77.53797104016296,69,pp17_17-10-2012_c1.S00
17,1,8,76.38457511778049,419.9882885701411,245.83205489019554,83.48082841765135,76.38457511778049,65,pp17_17-10-2012_c1.S00
17,1,9,79.11816215102503,15.695567197961509,209.0343014250199,85.94329817487548,79.11816215102503,81,pp17_17-10-2012_c1.S00
17,1,10,84.02610896496603,25.033454094646142,204.9660063435634,84.69623357045154,84.02610896496603,83,pp17_17-10-2012_c1.S00
17,1,11,74.0808364409918,20.265014667891368,198.9399090518554,74.94184396006168,74.0808364409918,75,pp17_17-10-2012_c1.S00
17,1,12,78.4860485063051,21.66798254841909,197.3392684141795,77.76661447659134,78.4860485063051,78,pp17_17-10-2012_c1.S00
17,1,13,75.88370427092855,17.810827749228853,210.53336686690648,76.26826443287233,75.88370427092855,76,pp17_17-10-2012_c1.S00
17,1,14,74.36429974740388,16.32287561373826,212.56328790187837,74.23605247400701,74.36429974740388,74,pp17_17-10-2012_c1.S00
17,1,15,75.27417218543046,17.450575339037403,218.39267551700274,75.3705112023279,75.27417218543046,76,pp17_17-10-2012_c1.S00
17,1,16,74.05206065948299,20.84535194283701,227.82002954979737,74.6513621898368,74.05206065948299,74,pp17_17-10-2012_c1.S00
17,1,17,84.49370508013948,17.355617486402313,215.21531776189804,83.67077499851584,84.49370508013948,85,pp17_17-10-2012_c1.S00
17,1,18,75.1112997707785,18.631715143272004,209.946221340696,76.21842837979396,75.1112997707785,75,pp17_17-10-2012_c1.S00
17,1,19,79.62299717247879,23.42411127314278,205.7085041264693,86.41781000128637,79.62299717247879,81,pp17_17-10-2012_c1.S00
17,1,20,73.94799528597578,19.28591235671942,213.3917956997951,74.08211911028872,73.94799528597578,74,pp17_17-10-2012_c1.S00
17,1,21,90.04851752021563,18.69616505448175,210.55702769358953,88.8881522723784,90.04851752021563,89,pp17_17-10-2012_c1.S00
17,1,22,84.14694142346126,27.126707899290885,212.7019526084264,82.81472255488237,84.14694142346126,83,pp17_17-10-2012_c1.S00
17,1,23,81.68603506007484,38.84272740215688,219.0464638998111,88.87740176580846,81.68603506007484,83,pp17_17-10-2012_c1.S00
17,1,24,78.66314161719957,32.39854978658355,227.2323438256979,79.76638871338218,78.66314161719957,79,pp17_17-10-2012_c1.S00
17,1,25,76.982694437887,27.831968262151378,220.76141712963582,76.17332271008442,76.982694437887,76,pp17_17-10-2012_c1.S00
17,1,26,81.6203625800395,28.67047923462381,233.12829529146353,81.5007857232665,81.6203625800395,83,pp17_17-10-2012_c1.S00
17,1,27,93.23767209327814,21.735957850159718,214.94372158050538,94.0060600395004,93.23767209327814,93,pp17_17-10-2012_c1.S00
17,1,28,84.156897625189,26.809463154899216,223.04649834136168,83.44298314079643,84.156897625189,83,pp17_17-10-2012_c1.S00
17,1,29,77.26575492069796,37.663168370557784,230.86832075913748,77.39528011033933,77.26575492069796,77,pp17_17-10-2012_c1.S00
17,1,30,84.68065918546185,27.29007357153056,235.84513845642408,82.60253482833505,84.68065918546185,85,pp17_17-10-2012_c1.S00
17,1,31,88.45564997541962,23.99451430934894,232.54546072880427,88.60170101945599,88.45564997541962,88,pp17_17-10-2012_c1.S00
17,1,32,81.73609378897481,32.18219485407022,227.53272796670595,82.86256214293341,81.73609378897481,82,pp17_17-10-2012_c1.S00
17,1,33,81.38826334613856,40.7539995326513,236.40441746016344,89.8275679629917,81.38826334613856,84,pp17_17-10-2012_c1.S00
17,1,34,89.64893337613447,110.23638082844356,224.36197014451028,89.36209242995828,89.64893337613447,82,pp17_17-10-2012_c1.S00
17,1,35,81.24721603563475,28.89893585322638,229.56661092936992,84.36720569885026,81.24721603563475,83,pp17_17-10-2012_c1.S00
17,1,36,87.48201438848922,28.155839754052078,240.37690910895665,93.51934463859847,87.48201438848922,87,pp17_17-10-2012_c1.S00
17,1,37,80.09108459977229,22.462298331824968,244.78518127898374,80.94351604928573,80.09108459977229,80,pp17_17-10-2012_c1.S00
17,1,38,75.62621807364859,25.725727151943005,251.01165458758672,82.30961434698354,75.62621807364859,77,pp17_17-10-2012_c1.S00
17,1,39,82.4899304284145,21.144830378130408,257.7689075678587,81.85272337738425,82.4899304284145,82,pp17_17-10-2012_c1.S00
17,1,40,83.65697412131404,21.831141509871248,263.8516315360864,83.284919198292,83.65697412131404,84,pp17_17-10-2012_c1.S00
17,1,41,82.75398824517212,18.607447630642678,252.91402089595795,82.86915148875366,82.75398824517212,82,pp17_17-10-2012_c1.S00
17,1,42,72.88062674279644,23.409045893599753,255.26519675552845,73.33831401790182,72.88062674279644,73,pp17_17-10-2012_c1.S00
17,1,43,72.56936067551267,23.651582732153987,260.12988580962025,74.44851004459585,72.56936067551267,70,pp17_17-10-2012_c1.S00
17,1,44,84.56720993524573,219.01621287353328,260.9574974646171,86.65508758394668,84.56720993524573,75,pp17_17-10-2012_c1.S00
17,1,45,85.60037724525229,56.62552862573232,266.2912607163191,82.9323159394026,85.60037724525229,78,pp17_17-10-2012_c1.S00
17,1,46,74.00862863674915,30.337358487132768,275.63640366395316,82.48936321462195,74.00862863674915,78,pp17_17-10-2012_c1.S00
17,1,47,78.77100249668233,33.06853641185909,274.27073938449223,81.45765029285103,78.77100249668233,75,pp17_17-10-2012_c1.S00
17,1,48,77.81056470916022,33.19506415694912,278.6740650951862,81.08675616644322,77.81056470916022,76,pp17_17-10-2012_c1.S00
17,1,49,80.55974409115058,27.347803412947876,259.1459414899349,91.20809266747285,80.55974409115058,83,pp17_17-10-2012_c1.S00
17,1,50,71.51495808731731,24.12498555644303,265.2201016227404,71.44748032353819,71.51495808731731,72,pp17_17-10-2012_c1.S00
17,1,51,72.98619485591894,20.10080754686756,270.4966221213341,74.59366212456176,72.98619485591894,74,pp17_17-10-2012_c1.S00
17,1,52,79.51709285042618,26.843065091928278,272.45656062960626,81.04732458082339,79.51709285042618,79,pp17_17-10-2012_c1.S00
17,1,53,94.57267797796047,97.7063798617898,259.15794459283353,107.50428913248082,94.57267797796047,89,pp17_17-10-2012_c1.S00
17,1,54,77.52869518794438,28.390463503732768,269.7060892005762,85.78301623954127,77.52869518794438,80,pp17_17-10-2012_c1.S00
17,1,55,77.79874134197763,78.09902459999091,270.95709649821123,83.07975576395789,77.79874134197763,73,pp17_17-10-2012_c1.S00
17,2,1,64.34365360447846,39.263624299167695,266.8773275032639,65.59377105993529,64.34365360447846,65,pp17_17-10-2012_c2.S00
17,2,2,66.54132857251643,38.4906386815706,290.9361979603767,66.66880727944275,66.54132857251643,67,pp17_17-10-2012_c2.S00
17,2,3,64.1715698220938,28.967014390411713,300.8884160041809,65.38954922783499,64.1715698220938,64,pp17_17-10-2012_c2.S00
17,2,4,70.03644277103231,29.005398498260522,313.935940571626,70.04276299222062,70.03644277103231,71,pp17_17-10-2012_c2.S00
17,2,5,68.41489894772006,25.883902569738616,310.4363615075747,71.76413118919979,68.41489894772006,69,pp17_17-10-2012_c2.S00
17,2,6,68.26206989428321,35.2821118589426,331.03168510198594,69.05356232238313,68.26206989428321,69,pp17_17-10-2012_c2.S00
17,2,7,64.53273113987868,29.604163420252448,338.48674847881,64.6072588304989,64.53273113987868,64,pp17_17-10-2012_c2.S00
17,2,8,67.31828330439097,23.711340942740556,344.0126248399417,66.97509337188676,67.31828330439097,68,pp17_17-10-2012_c2.S00
17,2,9,79.65667489968573,24.045825710561267,253.39462118446826,79.63329079840332,79.65667489968573,80,pp17_17-10-2012_c2.S00
17,2,10,81.74153099067037,23.670885545305424,244.11162442862988,81.75786102171988,81.74153099067037,82,pp17_17-10-2012_c2.S00
17,2,11,74.17346463618647,22.81701860175719,240.969542252024,74.62226263980071,74.17346463618647,74,pp17_17-10-2012_c2.S00
17,2,12,73.09867662401845,23.012358470566493,257.621434139212,74.48212589106213,73.09867662401845,75,pp17_17-10-2012_c2.S00
17,2,13,77.9103597931792,24.682674108733117,274.97536045710245,84.28101223061482,77.9103597931792,78,pp17_17-10-2012_c2.S00
17,2,14,83.44886563710449,19.659915551967615,269.4666916747888,83.36957475536813,83.44886563710449,83,pp17_17-10-2012_c2.S00
17,2,15,76.01720379426148,17.62509650258752,257.84359362026055,83.98679876128833,76.01720379426148,77,pp17_17-10-2012_c2.S00
17,2,16,74.18379395758055,19.156989481385096,267.51899508734544,75.12032476676008,74.18379395758055,76,pp17_17-10-2012_c2.S00
17,2,17,76.93906215626217,29.171246681013432,246.60375575919946,76.71226921031872,76.93906215626217,78,pp17_17-10-2012_c2.S00
17,2,18,72.38085190557827,20.01014596617191,259.95990548630556,80.1382130395621,72.38085190557827,73,pp17_17-10-2012_c2.S00
17,2,19,72.52070296398996,24.55846596281891,274.35596000552175,73.80997381173074,72.52070296398996,74,pp17_17-10-2012_c2.S00
17,2,20,72.56104762235576,23.104604672979228,284.6929498632749,72.28206504142533,72.56104762235576,73,pp17_17-10-2012_c2.S00
17,2,21,79.91184493379339,31.990151229581624,280.15538467963535,80.17433519971867,79.91184493379339,80,pp17_17-10-2012_c2.S00
17,2,22,75.61909038744605,31.152966492653743,291.3361875693003,76.01246171041082,75.61909038744605,75,pp17_17-10-2012_c2.S00
17,2,23,69.8927177584487,21.14302214052742,300.26159188548723,70.04631122977783,69.8927177584487,70,pp17_17-10-2012_c2.S00
17,2,24,72.31051030641592,31.616460059605245,277.3078469057878,72.07037271869679,72.31051030641592,72,pp17_17-10-2012_c2.S00
17,2,25,75.0443179004704,32.45217795480906,284.01265950600305,75.17937342474858,75.0443179004704,75,pp17_17-10-2012_c2.S00
17,2,26,71.30289805325357,26.537407314784776,250.23634591698647,71.15825613172105,71.30289805325357,72,pp17_17-10-2012_c2.S00
17,2,27,71.47629256618637,29.830654972559856,252.87005580365658,71.42784785684198,71.47629256618637,71,pp17_17-10-2012_c2.S00
17,2,28,70.95264302276274,23.159415918734318,271.70419563750426,71.51691327504814,70.95264302276274,71,pp17_17-10-2012_c2.S00
17,2,29,75.19628471552757,23.63748355378291,263.6987299203873,74.97078527429451,75.19628471552757,75,pp17_17-10-2012_c2.S00
17,2,30,69.8609766280836,20.511964131214466,264.0008349110683,70.09199272692203,69.8609766280836,71,pp17_17-10-2012_c2.S00
17,2,31,79.08912901588224,19.56270137876474,295.06604160666467,78.67283028569072,79.08912901588224,79,pp17_17-10-2012_c2.S00
17,2,32,71.98345968297726,20.338715586627426,295.4117964784304,72.92296055058638,71.98345968297726,72,pp17_17-10-2012_c2.S00
17,2,33,71.4319723183391,27.75926041122415,293.2756615718206,71.76383086803058,71.4319723183391,72,pp17_17-10-2012_c2.S00
17,2,34,72.69153060667286,24.78433209334851,298.55084557334584,73.05924683300158,72.69153060667286,73,pp17_17-10-2012_c2.S00
17,2,35,72.09273088431269,41.20151053778499,292.00999718805156,72.07552810808023,72.09273088431269,72,pp17_17-10-2012_c2.S00
17,2,36,77.14942678690824,21.72634986988968,274.815213261048,77.40511237674703,77.14942678690824,78,pp17_17-10-2012_c2.S00
17,2,37,74.54017292642084,26.265459763146644,284.37861729164916,76.50723832168927,74.54017292642084,75,pp17_17-10-2012_c2.S00
17,2,38,75.01460179181309,33.05673102720409,284.4365580022335,75.61278107228378,75.01460179181309,75,pp17_17-10-2012_c2.S00
17,2,39,76.09572365351498,23.154421238909595,278.27956805030504,76.15388396692772,76.09572365351498,77,pp17_17-10-2012_c2.S00
17,3,1,66.64664063282267,57.23574828287164,271.88481074397765,67.64489641363421,66.64664063282267,66,pp17_17-10-2012_c3.S00
17,3,2,62.90248272331712,33.314238483233765,268.327194271485,62.48755119976898,62.90248272331712,63,pp17_17-10-2012_c3.S00
17,3,3,59.78257951952759,32.743598664886996,281.95554934541383,60.58624820932746,59.78257951952759,60,pp17_17-10-2012_c3.S00
17,3,4,62.67870111007366,37.88986123919189,296.93833920756975,62.49331933859115,62.67870111007366,63,pp17_17-10-2012_c3.S00
17,3,5,64.87654896114786,29.258764274405614,310.95723341703416,66.0983733621426,64.87654896114786,66,pp17_17-10-2012_c3.S00
17,3,6,64.40426166400087,32.53355335400369,292.95473822951317,65.86635796284924,64.40426166400087,65,pp17_17-10-2012_c3.S00
17,3,7,59.91817978958156,36.97593221526976,315.191279655695,59.87867496600374,59.91817978958156,60,pp17_17-10-2012_c3.S00
17,3,8,66.35595543703113,31.00591944891449,315.86495602528254,65.65809144619853,66.35595543703113,66,pp17_17-10-2012_c3.S00
17,3,9,75.68180138454336,21.24163743569942,282.58248495459554,75.50951812540491,75.68180138454336,76,pp17_17-10-2012_c3.S00
17,3,10,67.8542523468471,25.455347901035832,264.4075267165899,68.04837364020447,67.8542523468471,68,pp17_17-10-2012_c3.S00
17,3,11,69.33328907954895,41.047843419944414,283.6486832370361,69.5796393479531,69.33328907954895,69,pp17_17-10-2012_c3.S00
17,3,12,65.03662880569931,32.02426693219406,285.0972083926201,65.08776263200367,65.03662880569931,65,pp17_17-10-2012_c3.S00
17,3,13,67.79336851977858,27.378014624007772,301.0157072842121,68.60735449505349,67.79336851977858,69,pp17_17-10-2012_c3.S00
